# -------
# invalid: data/dm-tempo-mensal.csv.gz
# -------

====  =====  ==========  =================================================================================================================
row   field  code        message                                                                                                          
====  =====  ==========  =================================================================================================================
 618      5  type-error  Type error in the cell "13/1911" in row "618" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 631      2  type-error  Type error in the cell "191200" in row "631" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 631      5  type-error  Type error in the cell "00/1912" in row "631" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 632      2  type-error  Type error in the cell "191214" in row "632" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 632      5  type-error  Type error in the cell "14/1912" in row "632" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 633      2  type-error  Type error in the cell "191213" in row "633" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 633      5  type-error  Type error in the cell "13/1912" in row "633" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 646      2  type-error  Type error in the cell "191300" in row "646" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 646      5  type-error  Type error in the cell "00/1913" in row "646" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 647      2  type-error  Type error in the cell "191314" in row "647" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 647      5  type-error  Type error in the cell "14/1913" in row "647" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 648      2  type-error  Type error in the cell "191313" in row "648" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 648      5  type-error  Type error in the cell "13/1913" in row "648" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 661      2  type-error  Type error in the cell "191400" in row "661" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 661      5  type-error  Type error in the cell "00/1914" in row "661" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 662      2  type-error  Type error in the cell "191414" in row "662" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 662      5  type-error  Type error in the cell "14/1914" in row "662" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 663      2  type-error  Type error in the cell "191413" in row "663" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 663      5  type-error  Type error in the cell "13/1914" in row "663" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 676      2  type-error  Type error in the cell "191500" in row "676" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 676      5  type-error  Type error in the cell "00/1915" in row "676" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 677      2  type-error  Type error in the cell "191514" in row "677" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 677      5  type-error  Type error in the cell "14/1915" in row "677" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 678      2  type-error  Type error in the cell "191513" in row "678" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 678      5  type-error  Type error in the cell "13/1915" in row "678" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 691      2  type-error  Type error in the cell "191600" in row "691" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 691      5  type-error  Type error in the cell "00/1916" in row "691" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 692      2  type-error  Type error in the cell "191614" in row "692" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 692      5  type-error  Type error in the cell "14/1916" in row "692" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 693      2  type-error  Type error in the cell "191613" in row "693" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 693      5  type-error  Type error in the cell "13/1916" in row "693" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 706      2  type-error  Type error in the cell "191700" in row "706" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 706      5  type-error  Type error in the cell "00/1917" in row "706" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 707      2  type-error  Type error in the cell "191714" in row "707" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 707      5  type-error  Type error in the cell "14/1917" in row "707" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 708      2  type-error  Type error in the cell "191713" in row "708" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 708      5  type-error  Type error in the cell "13/1917" in row "708" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 721      2  type-error  Type error in the cell "196500" in row "721" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 721      5  type-error  Type error in the cell "00/1965" in row "721" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 722      2  type-error  Type error in the cell "196514" in row "722" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 722      5  type-error  Type error in the cell "14/1965" in row "722" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 723      2  type-error  Type error in the cell "196513" in row "723" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 723      5  type-error  Type error in the cell "13/1965" in row "723" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 736      2  type-error  Type error in the cell "196600" in row "736" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 736      5  type-error  Type error in the cell "00/1966" in row "736" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 737      2  type-error  Type error in the cell "196614" in row "737" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 737      5  type-error  Type error in the cell "14/1966" in row "737" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 738      2  type-error  Type error in the cell "196613" in row "738" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 738      5  type-error  Type error in the cell "13/1966" in row "738" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 751      2  type-error  Type error in the cell "196700" in row "751" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 751      5  type-error  Type error in the cell "00/1967" in row "751" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 752      2  type-error  Type error in the cell "196714" in row "752" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 752      5  type-error  Type error in the cell "14/1967" in row "752" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 753      2  type-error  Type error in the cell "196713" in row "753" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 753      5  type-error  Type error in the cell "13/1967" in row "753" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 766      2  type-error  Type error in the cell "196800" in row "766" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 766      5  type-error  Type error in the cell "00/1968" in row "766" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 767      2  type-error  Type error in the cell "196814" in row "767" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 767      5  type-error  Type error in the cell "14/1968" in row "767" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 768      2  type-error  Type error in the cell "196813" in row "768" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 768      5  type-error  Type error in the cell "13/1968" in row "768" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 774      2  type-error  Type error in the cell "203800" in row "774" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 774      5  type-error  Type error in the cell "00/2038" in row "774" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 775      2  type-error  Type error in the cell "203814" in row "775" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 775      5  type-error  Type error in the cell "14/2038" in row "775" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 776      2  type-error  Type error in the cell "203813" in row "776" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 776      5  type-error  Type error in the cell "13/2038" in row "776" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 789      2  type-error  Type error in the cell "203900" in row "789" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 789      5  type-error  Type error in the cell "00/2039" in row "789" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 790      2  type-error  Type error in the cell "203914" in row "790" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 790      5  type-error  Type error in the cell "14/2039" in row "790" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 791      2  type-error  Type error in the cell "203913" in row "791" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 791      5  type-error  Type error in the cell "13/2039" in row "791" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 804      2  type-error  Type error in the cell "204000" in row "804" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 804      5  type-error  Type error in the cell "00/2040" in row "804" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 805      2  type-error  Type error in the cell "204014" in row "805" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 805      5  type-error  Type error in the cell "14/2040" in row "805" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 806      2  type-error  Type error in the cell "204013" in row "806" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 806      5  type-error  Type error in the cell "13/2040" in row "806" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 819      2  type-error  Type error in the cell "204100" in row "819" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 819      5  type-error  Type error in the cell "00/2041" in row "819" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 820      2  type-error  Type error in the cell "204114" in row "820" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 820      5  type-error  Type error in the cell "14/2041" in row "820" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 821      2  type-error  Type error in the cell "204113" in row "821" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 821      5  type-error  Type error in the cell "13/2041" in row "821" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 834      2  type-error  Type error in the cell "204200" in row "834" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 834      5  type-error  Type error in the cell "00/2042" in row "834" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 835      2  type-error  Type error in the cell "204214" in row "835" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 835      5  type-error  Type error in the cell "14/2042" in row "835" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 836      2  type-error  Type error in the cell "204213" in row "836" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 836      5  type-error  Type error in the cell "13/2042" in row "836" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 849      2  type-error  Type error in the cell "204300" in row "849" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 849      5  type-error  Type error in the cell "00/2043" in row "849" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 850      2  type-error  Type error in the cell "204314" in row "850" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 850      5  type-error  Type error in the cell "14/2043" in row "850" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 851      2  type-error  Type error in the cell "204313" in row "851" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 851      5  type-error  Type error in the cell "13/2043" in row "851" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 864      2  type-error  Type error in the cell "204400" in row "864" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 864      5  type-error  Type error in the cell "00/2044" in row "864" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 865      2  type-error  Type error in the cell "204414" in row "865" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 865      5  type-error  Type error in the cell "14/2044" in row "865" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 866      2  type-error  Type error in the cell "204413" in row "866" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 866      5  type-error  Type error in the cell "13/2044" in row "866" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 879      2  type-error  Type error in the cell "204500" in row "879" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 879      5  type-error  Type error in the cell "00/2045" in row "879" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 880      2  type-error  Type error in the cell "204514" in row "880" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 880      5  type-error  Type error in the cell "14/2045" in row "880" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 881      2  type-error  Type error in the cell "204513" in row "881" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 881      5  type-error  Type error in the cell "13/2045" in row "881" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 894      2  type-error  Type error in the cell "204600" in row "894" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 894      5  type-error  Type error in the cell "00/2046" in row "894" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 895      2  type-error  Type error in the cell "204614" in row "895" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 895      5  type-error  Type error in the cell "14/2046" in row "895" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 896      2  type-error  Type error in the cell "204613" in row "896" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 896      5  type-error  Type error in the cell "13/2046" in row "896" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 916      2  type-error  Type error in the cell "197800" in row "916" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 916      5  type-error  Type error in the cell "00/1978" in row "916" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 917      2  type-error  Type error in the cell "197814" in row "917" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 917      5  type-error  Type error in the cell "14/1978" in row "917" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 918      2  type-error  Type error in the cell "197813" in row "918" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 918      5  type-error  Type error in the cell "13/1978" in row "918" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 931      2  type-error  Type error in the cell "197900" in row "931" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 931      5  type-error  Type error in the cell "00/1979" in row "931" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 932      2  type-error  Type error in the cell "197914" in row "932" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 932      5  type-error  Type error in the cell "14/1979" in row "932" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 933      2  type-error  Type error in the cell "197913" in row "933" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 933      5  type-error  Type error in the cell "13/1979" in row "933" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 946      2  type-error  Type error in the cell "198000" in row "946" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 946      5  type-error  Type error in the cell "00/1980" in row "946" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 947      2  type-error  Type error in the cell "198014" in row "947" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 947      5  type-error  Type error in the cell "14/1980" in row "947" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 948      2  type-error  Type error in the cell "198013" in row "948" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 948      5  type-error  Type error in the cell "13/1980" in row "948" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 961      2  type-error  Type error in the cell "198100" in row "961" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 961      5  type-error  Type error in the cell "00/1981" in row "961" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 962      2  type-error  Type error in the cell "198114" in row "962" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 962      5  type-error  Type error in the cell "14/1981" in row "962" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 963      2  type-error  Type error in the cell "198113" in row "963" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 963      5  type-error  Type error in the cell "13/1981" in row "963" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 968      2  type-error  Type error in the cell "202913" in row "968" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 968      5  type-error  Type error in the cell "13/2029" in row "968" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 974      2  type-error  Type error in the cell "203000" in row "974" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 974      5  type-error  Type error in the cell "00/2030" in row "974" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 982      2  type-error  Type error in the cell "203014" in row "982" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 982      5  type-error  Type error in the cell "14/2030" in row "982" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 983      2  type-error  Type error in the cell "203013" in row "983" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 983      5  type-error  Type error in the cell "13/2030" in row "983" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 996      2  type-error  Type error in the cell "203100" in row "996" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 996      5  type-error  Type error in the cell "00/2031" in row "996" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 997      2  type-error  Type error in the cell "203114" in row "997" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 997      5  type-error  Type error in the cell "14/2031" in row "997" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
 998      2  type-error  Type error in the cell "203113" in row "998" and field "anomes_iso" at position "2": type is "date/%Y%m"         
 998      5  type-error  Type error in the cell "13/2031" in row "998" and field "anomes_formatado" at position "5": type is "date/%m/%Y" 
1011      2  type-error  Type error in the cell "203200" in row "1011" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1011      5  type-error  Type error in the cell "00/2032" in row "1011" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1012      2  type-error  Type error in the cell "203214" in row "1012" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1012      5  type-error  Type error in the cell "14/2032" in row "1012" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1013      2  type-error  Type error in the cell "203213" in row "1013" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1013      5  type-error  Type error in the cell "13/2032" in row "1013" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1026      2  type-error  Type error in the cell "203300" in row "1026" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1026      5  type-error  Type error in the cell "00/2033" in row "1026" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1027      2  type-error  Type error in the cell "203314" in row "1027" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1027      5  type-error  Type error in the cell "14/2033" in row "1027" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1028      2  type-error  Type error in the cell "203313" in row "1028" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1028      5  type-error  Type error in the cell "13/2033" in row "1028" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1041      2  type-error  Type error in the cell "203400" in row "1041" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1041      5  type-error  Type error in the cell "00/2034" in row "1041" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1042      2  type-error  Type error in the cell "203414" in row "1042" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1042      5  type-error  Type error in the cell "14/2034" in row "1042" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1043      2  type-error  Type error in the cell "203413" in row "1043" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1043      5  type-error  Type error in the cell "13/2034" in row "1043" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1056      2  type-error  Type error in the cell "203500" in row "1056" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1056      5  type-error  Type error in the cell "00/2035" in row "1056" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1057      2  type-error  Type error in the cell "203514" in row "1057" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1057      5  type-error  Type error in the cell "14/2035" in row "1057" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1058      2  type-error  Type error in the cell "203513" in row "1058" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1058      5  type-error  Type error in the cell "13/2035" in row "1058" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1071      2  type-error  Type error in the cell "203600" in row "1071" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1071      5  type-error  Type error in the cell "00/2036" in row "1071" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1072      2  type-error  Type error in the cell "203614" in row "1072" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1072      5  type-error  Type error in the cell "14/2036" in row "1072" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1073      2  type-error  Type error in the cell "203613" in row "1073" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1073      5  type-error  Type error in the cell "13/2036" in row "1073" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1086      2  type-error  Type error in the cell "203700" in row "1086" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1086      5  type-error  Type error in the cell "00/2037" in row "1086" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1087      2  type-error  Type error in the cell "203714" in row "1087" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1087      5  type-error  Type error in the cell "14/2037" in row "1087" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1088      2  type-error  Type error in the cell "203713" in row "1088" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1088      5  type-error  Type error in the cell "13/2037" in row "1088" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1099      2  type-error  Type error in the cell "197300" in row "1099" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1099      5  type-error  Type error in the cell "00/1973" in row "1099" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1100      2  type-error  Type error in the cell "197314" in row "1100" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1100      5  type-error  Type error in the cell "14/1973" in row "1100" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1101      2  type-error  Type error in the cell "197313" in row "1101" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1101      5  type-error  Type error in the cell "13/1973" in row "1101" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1114      2  type-error  Type error in the cell "197400" in row "1114" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1114      5  type-error  Type error in the cell "00/1974" in row "1114" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1115      2  type-error  Type error in the cell "197414" in row "1115" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1115      5  type-error  Type error in the cell "14/1974" in row "1115" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1116      2  type-error  Type error in the cell "197413" in row "1116" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1116      5  type-error  Type error in the cell "13/1974" in row "1116" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1129      2  type-error  Type error in the cell "197500" in row "1129" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1129      5  type-error  Type error in the cell "00/1975" in row "1129" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1130      2  type-error  Type error in the cell "197514" in row "1130" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1130      5  type-error  Type error in the cell "14/1975" in row "1130" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1131      2  type-error  Type error in the cell "197513" in row "1131" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1131      5  type-error  Type error in the cell "13/1975" in row "1131" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1144      2  type-error  Type error in the cell "197600" in row "1144" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1144      5  type-error  Type error in the cell "00/1976" in row "1144" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1145      2  type-error  Type error in the cell "197614" in row "1145" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1145      5  type-error  Type error in the cell "14/1976" in row "1145" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1146      2  type-error  Type error in the cell "197613" in row "1146" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1146      5  type-error  Type error in the cell "13/1976" in row "1146" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1159      2  type-error  Type error in the cell "197700" in row "1159" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1159      5  type-error  Type error in the cell "00/1977" in row "1159" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1160      2  type-error  Type error in the cell "197714" in row "1160" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1160      5  type-error  Type error in the cell "14/1977" in row "1160" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1161      2  type-error  Type error in the cell "197713" in row "1161" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1161      5  type-error  Type error in the cell "13/1977" in row "1161" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1177      2  type-error  Type error in the cell "196100" in row "1177" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1177      5  type-error  Type error in the cell "00/1961" in row "1177" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1178      2  type-error  Type error in the cell "196114" in row "1178" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1178      5  type-error  Type error in the cell "14/1961" in row "1178" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1179      2  type-error  Type error in the cell "196113" in row "1179" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1179      5  type-error  Type error in the cell "13/1961" in row "1179" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1192      2  type-error  Type error in the cell "196200" in row "1192" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1192      5  type-error  Type error in the cell "00/1962" in row "1192" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1193      2  type-error  Type error in the cell "196214" in row "1193" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1193      5  type-error  Type error in the cell "14/1962" in row "1193" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1194      2  type-error  Type error in the cell "196213" in row "1194" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1194      5  type-error  Type error in the cell "13/1962" in row "1194" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1207      2  type-error  Type error in the cell "196300" in row "1207" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1207      5  type-error  Type error in the cell "00/1963" in row "1207" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1208      2  type-error  Type error in the cell "196314" in row "1208" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1208      5  type-error  Type error in the cell "14/1963" in row "1208" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1209      2  type-error  Type error in the cell "196313" in row "1209" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1209      5  type-error  Type error in the cell "13/1963" in row "1209" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1222      2  type-error  Type error in the cell "196400" in row "1222" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1222      5  type-error  Type error in the cell "00/1964" in row "1222" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1223      2  type-error  Type error in the cell "196414" in row "1223" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1223      5  type-error  Type error in the cell "14/1964" in row "1223" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1224      2  type-error  Type error in the cell "196413" in row "1224" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1224      5  type-error  Type error in the cell "13/1964" in row "1224" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1233      2  type-error  Type error in the cell "202100" in row "1233" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1233      5  type-error  Type error in the cell "00/2021" in row "1233" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1234      2  type-error  Type error in the cell "202114" in row "1234" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1234      5  type-error  Type error in the cell "14/2021" in row "1234" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1235      2  type-error  Type error in the cell "202113" in row "1235" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1235      5  type-error  Type error in the cell "13/2021" in row "1235" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1248      2  type-error  Type error in the cell "202200" in row "1248" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1248      5  type-error  Type error in the cell "00/2022" in row "1248" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1249      2  type-error  Type error in the cell "202214" in row "1249" and field "anomes_iso" at position "2": type is "date/%Y%m"        
